name,annotated ≥ 20,annotated_ratio,py_code_loc,pylint_convention_msg_norm,pylint_refactor_msg_norm,pylint_warning_msg_norm,pylint_error_msg_norm,cyclomatic_complexity_norm,cognitive_complexity_norm,bug_score_norm
lyh-18/EQVI,FALSE,0,3613,0.46083587,0.05535566,0.128425131,0.028784943,0.142264046,0.189869914,0.00166067
5ymph0en1x/SyDOM,FALSE,0,1819,0.265530511,0.051126993,0.05057724,0.006597031,0.282572842,0.811434854,0
mit-crpg/benchmarks,FALSE,0,16931,0.040635521,0.026932845,0.000945012,0.022798417,0.030417577,0.012993916,0.000472506
CCA-Public/scope,FALSE,0,4026,0.112021858,0.014406359,0.041231992,0.040486836,0.129657228,0.147292598,0.001738698
aboood40091/BFRES-Tool,FALSE,0,2527,0.390581717,0.029679462,0.021764939,0.001582905,0.207756233,0.409180847,0.003165809
reiinakano/scikit-plot,FALSE,0,2994,0.189712759,0.042752171,0.033066132,0.031062124,0.178690715,0.156312625,0.007348029
cov-lineages/scorpio,FALSE,0,305,0.183606557,0.013114754,0.081967213,0.003278689,1.754098361,3.885245902,0.078688525
JonathonReinhart/scuba,FALSE,0,2806,0.147184604,0.00890948,0.066286529,0.009622238,0.191375624,0.146471846,0.013898788
twindb/proxysql-tools,FALSE,0,3895,0.078818999,0.032862644,0.040564827,0.026444159,0.138896021,0.13915276,0.011553273
RedRobotics/RedBoard,FALSE,0,2115,0.418439716,0.044917258,0.15035461,0.015602837,0.256264775,0.63356974,0
zestsoftware/zest.releaser,FALSE,0,2394,0.082706767,0.011695906,0.011278195,0.002088555,0.227652464,0.392230576,0.048036759
fananimi/pyzk,FALSE,0,2597,0.25644975,0.039661147,0.03619561,0.002310358,0.210242588,0.497497112,0.022333462
serialoverflow/demimove,FALSE,0,1697,0.195050088,0.021213907,0.070123748,0.004714202,0.324101355,0.395992929,0.012374779
Terrance/SkPy,FALSE,0,2340,0.398290598,0.015384615,0.035470085,0.112393162,0.236324786,0.334188034,0.005128205
rev3ks/Crypto-Liquid-Market-Maker,FALSE,0,2277,0.173473869,0.022837066,0.762406675,0.020641195,0.243302591,0.231884058,0.008783487
stashapp/CommunityScripts,FALSE,0,2422,0.264657308,0.029727498,0.111065235,0.049958712,0.228736581,0.62923204,0
XaF/TraktForVLC,FALSE,0,2666,0.120405101,0.03675919,0.104651163,0.011627907,0.208177044,0.613653413,0.003375844
wrobstory/vincent,FALSE,0,2846,0.038299368,0.038650738,0.028109628,0.099789178,0.195010541,0.178847505,0.014054814
Manishearth/ChatExchange,FALSE,0,1969,0.123920772,0.038598273,0.038598273,0.013712544,0.282376841,0.296089385,0.029456577
netbox-community/pynetbox,FALSE,0,2271,0.125055042,0.033465434,0.016292382,0.008806693,0.244826068,0.264200793,0.0444738
Alexhuszagh/BreezeStyleSheets,FALSE,0,12411,0.035371848,0.005398437,0.021190879,0.000644589,0.045121263,0.053500927,0.003786963
linklayer/pyvit,FALSE,0,2861,0.189793778,0.030408948,0.028311779,0.024816498,0.196085285,0.261796575,0.018175463
nanoporetech/pyguppyclient,FALSE,0,2194,0.7976299,0.051048314,0.022789426,0.026891522,0.256608933,0.215587967,0.001367366
altova/SECDB,FALSE,0,1850,0.279459459,0.033513514,0.210810811,0.004324324,0.304864865,0.704864865,0.002702703
altova/SECDB,FALSE,0,1850,0.279459459,0.033513514,0.210810811,0.004324324,0.304864865,0.704864865,0.002702703
sciforce/phones-las,FALSE,0,3149,0.117180057,0.029850746,0.027310257,0.018736107,0.183867895,0.394728485,0.017465862
booktype/python-ooxml,FALSE,0,1865,0.167828418,0.034852547,0.098123324,0.003217158,0.312600536,0.778016086,0.001072386
JorgeMaker/SimpleFOCStudio,FALSE,0,2930,0.342662116,0.021843003,0.028668942,0.018771331,0.201023891,0.229010239,0.000341297
JorgeMaker/SimpleFOCStudio,FALSE,0,2930,0.342662116,0.021843003,0.028668942,0.018771331,0.201023891,0.229010239,0.000341297
csiro-hydrogeology/pyela,FALSE,0,2231,0.364858808,0.025549081,0.04437472,0.023756163,0.26580009,0.161362618,0.008068131
warner/python-spake2,FALSE,0,3499,0.265218634,0.023721063,0.040583024,0.009431266,0.169476993,0.288082309,0.003429551
HBLink-org/hblink3,FALSE,0,2038,0.430814524,0.041707556,0.066241413,0.019136408,0.291952895,0.875858685,0.007360157
acsone/click-odoo-contrib,FALSE,0,2906,0.093943565,0.014796972,0.058499656,0.035443909,0.205092911,0.274604267,0.004473503
facelessuser/EasyDiff,FALSE,0,2407,0.093892813,0.017449107,0.042376402,0.018695472,0.248857499,0.454092231,0.00249273
MRod5/pyturb,FALSE,0,2862,0.428022362,0.048916841,0.096785465,0.013626834,0.210691824,0.272886094,0.001048218
rrwick/Deepbinner,FALSE,0,2803,0.14555833,0.025330004,0.016054228,0.005351409,0.216196932,0.414199072,0.002854085
khurramjaved96/mrcl,FALSE,0,3300,0.187575758,0.038181818,0.045151515,0.023939394,0.184242424,0.365151515,0.001515152
code4romania/covid-19-ro-help,FALSE,0,5010,0.15988024,0.035928144,0.023752495,0.048702595,0.122155689,0.150698603,0.012175649
djsutherland/pummeler,FALSE,0,3589,0.101978267,0.017553636,0.022568961,0.003622179,0.174700474,0.38450822,0.008358874
ronaldoussoren/macholib,FALSE,0,3139,0.176807901,0.013061485,0.040777318,0.058935967,0.200063715,0.381013061,0.004460019
maralla/completor.vim,FALSE,0,2489,0.163519486,0.024106067,0.022900763,0.010445962,0.252711933,0.358778626,0.011651266
SunPengChuan/wgdi,FALSE,0,2697,0.190582128,0.040415276,0.055988135,0.077493511,0.23507601,0.392658509,0.000370782
gzygmanski/simple-novel-reader,FALSE,0,2852,0.075035063,0.034712482,0.015077139,0.022089762,0.222650771,0.55259467,0.025596073
izar/pytm,FALSE,0,3280,0.169817073,0.014939024,0.03597561,0.006097561,0.193902439,0.253658537,0.014939024
FriedRonaldo/PsyNet,FALSE,0,3553,0.193639178,0.054883197,0.039966226,0.023079088,0.18153673,0.320855615,0
FriedRonaldo/PsyNet,FALSE,0,3553,0.193639178,0.054883197,0.039966226,0.023079088,0.18153673,0.320855615,0
ros/genmsg,FALSE,0,1924,0.317047817,0.021309771,0.051455301,0.002598753,0.337318087,0.293139293,0.031704782
numerai/numerox,FALSE,0,3710,0.188140162,0.022641509,0.01671159,0.014555256,0.174932615,0.298382749,0.012398922
strawlab/pymvg,FALSE,0,2794,0.279169649,0.019685039,0.040443808,0.013958482,0.232283465,0.293843951,0.01896922
spyder-ide/spyder-unittest,FALSE,0,2628,0.093607306,0.014459665,0.058980213,0.020547945,0.25,0.198249619,0.017884323
FerreroJeremy/ln2sql,FALSE,0,2078,0.233397498,0.037536092,0.035611165,0.001443696,0.318575553,0.60346487,0.016361886
TalwalkarLab/paleo,FALSE,0,9268,0.077578766,0.016940009,0.025356064,0.00291325,0.071428571,0.101316357,0.000323694
hatarist/clickhouse-cli,FALSE,0,2236,0.1019678,0.033542039,0.032647585,0.019677996,0.296958855,0.460644007,0.005813953
Hamuko/cum,FALSE,0,3265,0.201225115,0.022970904,0.031852986,0.042572741,0.204287902,0.276875957,0.004594181
GothenburgBitFactory/tasklib,FALSE,0,2197,0.219390077,0.018206645,0.033227128,0.000455166,0.303595812,0.163859809,0.010013655
kengz/openai_lab,FALSE,0,3117,0.15752326,0.040744305,0.035290343,0.013153673,0.214629451,0.175168431,0.083092717
ugraveknight/Healslut-Master,FALSE,0,3361,0.569473371,0.028562928,0.98185064,0.013686403,0.200238024,0.942279084,0.000595061
wrf/genomeGTFtools,FALSE,0,2805,0.313368984,0.052406417,0.947237077,0.005347594,0.24171123,0.691622103,0.008199643
AWehenkel/UMNN,FALSE,0,4061,0.302142329,0.052203891,0.032258065,0.023885742,0.168185176,0.260773209,0
AWehenkel/UMNN,FALSE,0,4061,0.302142329,0.052203891,0.032258065,0.023885742,0.168185176,0.260773209,0
NCAR/pyAverager,FALSE,0,4928,0.104910714,0.108157468,0.010551948,0.003652597,0.138595779,0.389407468,0.004464286
assem-ch/django-jet-reboot,FALSE,0,3564,0.17312009,0.042368126,0.041526375,0.042087542,0.193602694,0.311728395,0.008698092
facebookresearch/DrQA,FALSE,0,3274,0.116676848,0.03695785,0.048869884,0.012828345,0.212889432,0.322846671,0.004886988
onelearn/onelearn,FALSE,0,5527,0.148543514,0.032024606,0.033652976,0.018454858,0.127555636,0.17749231,0.00162837
agateblue/lifter,FALSE,0,5424,0.134402655,0.021570796,0.032632743,0.007190265,0.130162242,0.088126844,0.002765487
chakki-works/chazutsu,FALSE,0,2757,0.238665216,0.025389917,0.034820457,0.002901705,0.257526297,0.308668843,0.004352557
williballenthin/python-evtx,FALSE,0,2688,0.142485119,0.039806548,0.053943452,0.062872024,0.264508929,0.274925595,0.019345238
RichardHGL/UPGAN,FALSE,0,3639,0.176971696,0.055509755,0.089035449,0.076394614,0.195932949,0.290189613,0
floydhub/floyd-cli,FALSE,0,3865,0.15912031,0.032341527,0.053040103,0.015265201,0.184476067,0.277360931,0.01992238
SurveyMonkey/wukong,FALSE,0,3203,0.132375898,0.022791133,0.038401499,0.009678426,0.224477053,0.146425226,0.002185451
jazzband/sorl-thumbnail,FALSE,0,3064,0.180156658,0.019582245,0.044386423,0.020887728,0.236292428,0.26272846,0.042754569
wadetb/tinynumpy,FALSE,0,2202,0.288828338,0.050862852,0.050408719,0.016802906,0.33106267,0.507720254,0.00181653
PGomes92/pyhrv,FALSE,0,2768,0.298049133,0.055274566,0.899566474,0.00650289,0.264812139,0.709176301,0.000722543
sphinx-contrib/openapi,FALSE,0,6108,0.046005239,0.007531107,0.019318926,0.009495743,0.121480026,0.147347741,0.001800917
fniephaus/alfred-homebrew,FALSE,0,2933,0.09137402,0.027275827,0.030344357,0.018070235,0.254688033,0.438117968,0.002727583
whaleygeek/pyenergenie,FALSE,0,3367,0.212652213,0.016335016,0.286308286,0.073359073,0.223047223,0.353727354,0.004455004
neovim/pynvim,FALSE,0,2808,0.097222222,0.020655271,0.065883191,0.016737892,0.269230769,0.267450142,0.023148148
RFExplorer/RFExplorer-for-Python,FALSE,0,2961,0.025667004,0.018237082,0.022289767,0.006754475,0.262073624,0.686930091,0.003714961
Future-Power-Networks/MAPDN,FALSE,0,3145,0.19554849,0.069316375,0.062957075,0.033386328,0.248012719,0.367249603,0.00317965
vchinnipilli/kubestriker,FALSE,0,2772,0.166666667,0.065295815,0.020923521,0.004689755,0.281746032,0.834054834,0.000721501
vycontrol/vycontrol,FALSE,0,4167,0.337413007,0.017278618,0.048236141,0.034317255,0.187425006,0.564434845,0.009359251
mozilla/python_moztelemetry,FALSE,0,3402,0.14638448,0.016166961,0.063198119,0.018224574,0.229864785,0.256613757,0.015873016
RobertRautenbach/Open-Source-Battle-Bot,FALSE,0,3591,0.136730716,0.041771094,0.056808688,0.001949318,0.218323587,0.882762462,0.006126427
RobertRautenbach/Open-Source-Battle-Bot,FALSE,0,3591,0.136730716,0.041771094,0.056808688,0.001949318,0.218323587,0.882762462,0.006126427
tdene/synth_opt_adders,FALSE,0,3179,0.098773199,0.030198176,0.009122366,0.001887386,0.246618433,0.39100346,0.013526266
CEA-COSMIC/ModOpt,FALSE,0,2697,0.0504264,0.021134594,0.018539118,0.003337041,0.291064145,0.288468669,0.020022247
pyro-ppl/pyro-models,FALSE,0,5177,0.29959436,0.051381109,0.198956925,0.071469963,0.151632219,0.027429013,0.001738459
CharlesBlonde/libpurecoollink,FALSE,0,3322,0.072245635,0.019566526,0.040337146,0.001505117,0.236604455,0.272125226,0.001204094
deeplook/svglib,FALSE,0,2926,0.188995215,0.023239918,0.009569378,0.008885851,0.269651401,0.360218729,0.009227614
BiznetGIO/RESTKnot,FALSE,0,3993,0.15752567,0.042824944,0.058852993,0.034810919,0.198847984,0.410718758,0.026546456
dask/hdfs3,FALSE,0,3905,0.135979513,0.018181818,0.04737516,0.004609475,0.203329065,0.294238156,0.006658131
newsdev/nyt-fec,FALSE,0,7386,0.230706742,0.037367994,0.034389385,0.023693474,0.10777146,0.214324398,0.004061738
apertium/apertium-apy,FALSE,0,3294,0.20188221,0.027929569,0.047662417,0.002125076,0.242258652,0.428354584,0.023982999
Yelp/osxcollector_output_filters,FALSE,0,2883,0.162677766,0.027748873,0.026361429,0.008324662,0.277488727,0.337148803,0.000346861
graykode/matorage,FALSE,0,4302,0.135983264,0.031148303,0.035099954,0.024872152,0.188981869,0.250581125,0.025569503
OpenChemistry/mongochemserver,FALSE,0,3751,0.144228206,0.028792322,0.040522527,0.047987203,0.216742202,0.239669421,0.014396161
tatanus/SPF,FALSE,0,2930,0.370307167,0.03890785,0.078498294,0.009215017,0.27883959,0.606484642,0.002730375
tatanus/SPF,FALSE,0,2930,0.370307167,0.03890785,0.078498294,0.009215017,0.27883959,0.606484642,0.002730375
meeb/tubesync,FALSE,0,5094,0.10816647,0.017471535,0.041813899,0.021397723,0.160777385,0.289163722,0.005692972
VincentStimper/normalizing-flows,FALSE,0,4216,0.156072106,0.032732448,0.026802657,0.021347249,0.194734345,0.221774194,0.010199241
barisgecer/TBGAN,FALSE,0,3626,0.362107005,0.036127965,0.085769443,0.021511307,0.230281302,0.399338114,0.002206288
jedie/micropython-sonoff-webswitch,FALSE,0,4354,0.155489205,0.016306844,0.030546624,0.069131833,0.193385393,0.246210381,0.012632062
rohanpm/more-executors,FALSE,0,4280,0.139953271,0.025934579,0.038785047,0.00771028,0.199299065,0.17546729,0.011448598
CheckPointSW/ExportImportPolicyPackage,FALSE,0,2435,0.170020534,0.032854209,0.029979466,0.012731006,0.350718686,0.933880903,0.016427105
pytest-dev/unittest2pytest,FALSE,0,1775,0.376901408,0.049577465,0.047887324,0.575774648,0.481126761,0.206760563,0.014084507
poppyred/python-consul2,FALSE,0,5575,0.128789238,0.043049327,0.036233184,0.009147982,0.155156951,0.201973094,0.026367713
dparks1134/RefineM,FALSE,0,4224,0.235085227,0.043560606,0.035984848,0.019176136,0.205018939,0.417376894,0.000710227
dparks1134/RefineM,FALSE,0,4224,0.235085227,0.043560606,0.035984848,0.019176136,0.205018939,0.417376894,0.000710227
HaloTrouvaille/YOLO-Multi-Backbones-Attention,FALSE,0,3536,0.34841629,0.032239819,0.053733032,0.014140271,0.245757919,0.538461538,0
HaloTrouvaille/YOLO-Multi-Backbones-Attention,FALSE,0,3536,0.34841629,0.032239819,0.053733032,0.014140271,0.245757919,0.538461538,0
mmin18/LayoutCast,FALSE,0,2033,0.218888342,0.075750123,0.139203148,0,0.429414658,1.081160846,0.009837678
GoogleCloudPlatform/appengine-bottle-skeleton,FALSE,0,2392,0.173494983,0.043478261,0.058110368,0.025919732,0.366220736,0.606605351,0.00083612
chebpy/chebpy,FALSE,0,4731,0.277953921,0.030860283,0.123229761,0.009300359,0.185161699,0.166772353,0.002747833
travnick/CryBlend,FALSE,0,4644,0.140611542,0.021317829,0.044358312,0.01335056,0.189491817,0.369293712,0.018087855
sevagas/macro_pack,FALSE,0,3751,0.683551053,0.038123167,0.09517462,0.040255932,0.235403892,0.501999467,0.004532125
pythonindia/junction,FALSE,0,8858,0.092345902,0.043915105,0.012869722,0.043802213,0.100361255,0.089862271,0.014563107
robotools/compositor,FALSE,0,26868,0.05005955,0.009193092,0.004317404,0.001265446,0.033720411,0.051697186,0.000521066
thenewboston-developers/Website-API,FALSE,0,5511,0.213572854,0.05026311,0.011431682,0.068408637,0.165850118,0.101070586,0.004173471
xybu/onedrived-dev,FALSE,0,3620,0.218508287,0.019889503,0.020165746,0.016574586,0.253314917,0.370994475,0.005248619
MediaMath/t1-python,FALSE,0,4511,0.126801153,0.040345821,0.054090002,0.01307914,0.203502549,0.237863002,0.010862337
OCA/account-fiscal-rule,FALSE,0,2864,0.06948324,0.024441341,0.020251397,0.04853352,0.323673184,0.394553073,0.006284916
whimian/pyGeoStatistics,FALSE,0,4881,0.140749846,0.052038517,0.041180086,0.004712149,0.190124974,0.413030117,0.000204876
fsciortino/Aurora,FALSE,0,7320,0.294808743,0.020628415,0.043032787,0.011065574,0.127185792,0.254234973,0.002868852
gbeckers/Darr,FALSE,0,4765,0.162854145,0.014270724,0.062119622,0.000839454,0.198321091,0.299895068,0.03798531
KrzyHonk/bpmn-python,FALSE,0,2895,0.171329879,0.048704663,0.010017271,0.020034542,0.328842832,0.428670121,0.006908463
cwant/tessagon,FALSE,0,3907,0.18198106,0.010493985,0.009470182,0.01202969,0.243921167,0.260813924,0.002303558
mdbartos/pipedream,FALSE,0,8548,0.438699111,0.049953205,0.066565278,0.004094525,0.111839027,0.175830604,0.001988769
frank-xwang/CLD-UnsupervisedLearning,FALSE,0,5707,0.193972315,0.071666375,0.028035746,0.031014544,0.16803925,0.25232171,0
DemokratieInBewegung/plenum,FALSE,0,5577,0.235610543,0.041061503,0.04213735,0.040164963,0.171956249,0.284382284,0.029765107
colinoflynn/pico-python,FALSE,0,5766,0.296566077,0.060527229,0.036940687,0.021852237,0.167186958,0.228754769,0.005202914
guilhermechapiewski/simple-db-migrate,FALSE,0,5162,0.291941108,0.017628826,0.055211158,0.004843084,0.187717939,0.215032933,0.006586594
TomasTomecek/sen,FALSE,0,4455,0.143434343,0.015263749,0.024915825,0.008754209,0.217732884,0.265768799,0.011896745
pyradius/pyrad,FALSE,0,3960,0.225,0.01969697,0.060858586,0.014646465,0.24520202,0.302020202,0.013383838
cwq159/PyTorch-Spiking-YOLOv3,FALSE,0,3843,0.343741868,0.037991153,0.042935207,0.011709602,0.2529274,0.56284153,0
cwq159/PyTorch-Spiking-YOLOv3,FALSE,0,3843,0.343741868,0.037991153,0.042935207,0.011709602,0.2529274,0.56284153,0
IamFlea/bartender,FALSE,0,5780,0.181487889,0.027854671,0.040484429,0.005882353,0.169204152,0.24532872,0.003460208
mattja/nsim,FALSE,0,3304,0.301755448,0.075060533,0.045702179,0.012711864,0.296004843,0.518765133,0.006961259
atomizer/sbpe,FALSE,0,7906,0.254616747,0.020490767,0.190361751,0.006577283,0.124335947,0.234884898,0.001897293
rndusr/torf-cli,FALSE,0,3874,0.140423335,0.014971606,0.020134228,0.007227672,0.255549819,0.232318018,0.004130098
fraschetti/Octoslack,FALSE,0,3966,0.140695915,0.022945033,0.023197176,0.005799294,0.251386788,0.903177005,0.005547151
louipc/turses,FALSE,0,4622,0.101687581,0.024448291,0.059930766,0.007788836,0.216572912,0.181739507,0.017524881
sarugaku/vistir,FALSE,0,4232,0.111294896,0.023393195,0.065689981,0.008506616,0.23889414,0.400519849,0.013705104
googlecolab/colabtools,FALSE,0,4948,0.081244947,0.024050121,0.726151981,0.008488278,0.205133387,0.362772838,0.00222312
mami-project/pathspider,FALSE,0,2634,0.110858011,0.023538345,0.040242976,0.011009871,0.386104784,0.645026576,0.039104024
mabuchilab/NiceLib,FALSE,0,3448,0.141821346,0.030452436,0.055104408,0.03712297,0.297273782,0.515951276,0.011600928
Tosche/Glyphs-Scripts,FALSE,0,3557,0.440820917,0.038515603,0.915659263,0.078155749,0.289007591,0.990722519,0.010120888
neptune-ai/open-solution-mapping-challenge,FALSE,0,5470,0.206764168,0.030895795,0.055210238,0.020840951,0.191590494,0.282815356,0.009689214
anindita127/Complextext2animation,FALSE,0,6352,0.25865869,0.061240554,0.236618388,0.026133501,0.168765743,0.297071788,0.000314861
OpenSCAP/openscap-daemon,FALSE,0,4727,0.129680558,0.027078485,0.026232283,0.007615824,0.22847472,0.390310979,0.013962344
fox-it/BloodHound.py,FALSE,0,3738,0.176029963,0.033975388,0.048689139,0.013376137,0.289192081,0.625468165,0.009630819
astroML/gatspy,FALSE,0,4290,0.2004662,0.02983683,0.050582751,0.018414918,0.253379953,0.475757576,0.003962704
abe-winter/pg13-py,FALSE,0,3087,0.22675737,0.020084224,0.904437966,0.00712666,0.356656948,0.313573048,0.00356333
nuodb/nuodb-python,FALSE,0,5199,0.18734372,0.022504328,0.027505289,0.002500481,0.212540873,0.513944989,0.009617234
abingham/traad,FALSE,0,4080,0.173039216,0.03627451,0.054656863,0.023284314,0.27254902,0.413235294,0.004166667
OCA/l10n-france,FALSE,0,5029,0.069994035,0.024855836,0.017498509,0.040763571,0.222111752,0.342413999,0.012527341
agateau/yokadi,FALSE,0,3555,0.237974684,0.025316456,0.023628692,0.007594937,0.314205345,0.463572433,0.019971871
mozilla/telemetry-analysis-service,FALSE,0,7434,0.137745494,0.02999731,0.02811407,0.049905838,0.150928168,0.092278719,0.018294323
thecesrom/Ignition,FALSE,0,5078,0.485821189,0.088814494,0.012406459,0.008664829,0.22489169,0.015951162,0.003347775
SunPower/pvfactors,FALSE,0,7770,0.061389961,0.024967825,0.019047619,0.006949807,0.150965251,0.199227799,0.003217503
GeoStat-Framework/PyKrige,FALSE,0,6714,0.13002681,0.03976765,0.027256479,0.004617218,0.17515639,0.226094727,0.005510873
ralphje/imagemounter,FALSE,0,3799,0.221110819,0.027112398,0.067912609,0.005001316,0.312450645,0.639642011,0.007633588
sde1000/python-dali,FALSE,0,5811,0.110308036,0.021166753,0.032524522,0.008948546,0.205300293,0.293236964,0.003097574
jawatson/pythonprop,FALSE,0,6073,0.26691915,0.03079203,0.084966244,0.132389264,0.199736539,0.373126955,0.003128602
FerranMarin/axie-scholar-utilities,FALSE,0,5926,0.146810665,0.032230847,0.018731016,0.011306109,0.206209922,0.233715829,0.007762403
andersbll/deeppy,FALSE,0,5692,0.155130007,0.033204498,0.033380183,0.008784259,0.230674631,0.263000703,0.0047435
draperjames/qtpandas,FALSE,0,7316,0.205166758,0.021323127,0.052624385,0.014078732,0.181930016,0.19177146,0.004784035
HuguesTHOMAS/KPConv,FALSE,0,9309,0.240197658,0.051992695,0.050596197,0.010205178,0.148136212,0.526050059,0.000644538
openedx/XBlock,FALSE,0,5512,0.075108853,0.022133527,0.001814224,0.00616836,0.254716981,0.15203193,0.019593614
openedx/XBlock,FALSE,0,5512,0.075108853,0.022133527,0.001814224,0.00616836,0.254716981,0.15203193,0.019593614
phamquiluan/ResidualMaskingNetwork,FALSE,0,14310,0.147239693,0.068763103,0.051712089,0.032145353,0.098742138,0.117260657,0
phamquiluan/ResidualMaskingNetwork,FALSE,0,14310,0.147239693,0.068763103,0.051712089,0.032145353,0.098742138,0.117260657,0
ddelange/pipgrip,FALSE,0,4883,0.097890641,0.026008601,0.031333197,0.003481466,0.289780872,0.397296744,0.004095843
devzhk/Implicit-Competitive-Regularization,FALSE,0,8709,0.194281777,0.061430704,0.032839591,0.024457458,0.163623837,0.246067287,0.001033414
JellyBitz/phBot-xPlugins,FALSE,0,5435,0.346274149,0.021343146,0.825206992,0.113707452,0.273781049,0.740938362,0.004415823
open2c/pairtools,FALSE,0,7205,0.098542679,0.043442054,0.024982651,0.024427481,0.20943789,0.357529493,0.013879251
ajul/pyradox,FALSE,0,6370,0.33956044,0.024018838,0.089167975,0.02166405,0.237833595,0.457927786,0.006122449
torproject/nyx,FALSE,0,6971,0.131975326,0.022952231,0.797733467,0.033997992,0.217759288,0.422034141,0.062257926
citizensandtech/CivilServant,FALSE,0,8398,0.353179328,0.020481067,0.108120981,0.027625625,0.181829007,0.207906644,0.002976899
alibaba/HybridBackend,FALSE,0,10552,0.049469295,0.028335861,0.662717968,0.029378317,0.14802881,0.217873389,0.000189538
grantjenks/python-diskcache,FALSE,0,6687,0.069836997,0.020038881,0.044713623,0.054134889,0.233886646,0.266636758,0.004486317
tqdm/tqdm,FALSE,0,5880,0.101870748,0.022789116,0.021598639,0.004251701,0.268367347,0.380612245,0.091156463
swift-nav/piksi_tools,FALSE,0,9628,0.103032821,0.022746157,0.025654342,0.025965933,0.164727877,0.269110926,0.031886165
Graphegon/pygraphblas,FALSE,0,7143,0.186756265,0.021279574,0.047879042,0.017359653,0.2249755,0.273414532,0.00951981
ros/roslint,FALSE,0,1708,0.050936768,0.029859485,0.049765808,0.008196721,0.947306792,2.017564403,0.006440281
CodeReclaimers/neat-python,FALSE,0,6827,0.187051414,0.03325033,0.023875787,0.012743518,0.249157756,0.368829647,0.0147942
ni/nixnet-python,FALSE,0,13821,0.104261631,0.017943709,0.006077708,0.002242964,0.124737718,0.056001736,0.013385428
wangshenguiuc/OnClass,FALSE,0,3567,0.298289879,0.04261284,0.918418839,0.022708158,0.485281749,1.044294926,0.001401738
hsokooti/RegNet,FALSE,0,9337,0.33704616,0.03973439,0.042197708,0.009210667,0.191281996,0.457427439,0.000214202
hansehv/SamplerBox,FALSE,0,6345,0.412293144,0.037037037,0.388652482,0.009141056,0.282427108,0.93821907,0.006619385
NavicoOS/ac2git,FALSE,0,6736,0.654691211,0.052850356,0.119655582,0.00564133,0.266627078,0.720605701,0.010095012
IQuOD/AutoQC,FALSE,0,14517,0.270166012,0.013639182,0.047599366,0.001997658,0.124336984,0.176758283,0.005786319
timkpaine/tributary,FALSE,0,6760,0.173964497,0.030325444,0.103106509,0.014349112,0.27352071,0.301627219,0.016715976
jaredhendrickson13/pfsense-automator,FALSE,0,4857,0.487543751,0.060737081,0.03108915,0.000617665,0.382746551,1.78402306,0.00123533
LinjianMa/AutoHOOT,FALSE,0,7686,0.231589904,0.027712724,0.068696331,0.015352589,0.246031746,0.214415821,0.010278428
typeworld/typeworld,FALSE,0,8713,0.230115919,0.026971192,0.068173993,0.006886262,0.219327442,0.549982784,0.000688626
AtomDB/pyatomdb,FALSE,0,11558,0.240266482,0.035992386,0.806540924,0.007959855,0.17390552,0.486935456,0.006229451
flo/m3addon,FALSE,0,10740,0.646927374,0.027467412,0.040223464,0.004003724,0.188826816,0.387243948,0.003631285
biocore/biom-format,FALSE,0,12282,0.099983716,0.019622211,0.0456766,0.006025077,0.177007002,0.275850839,0.016772513
m-labs/migen,FALSE,0,13797,0.132275132,0.025585272,0.039428861,0.012901355,0.15851272,0.230847286,0.019931869
transifex/transifex-python,FALSE,0,9663,0.090034151,0.02514747,0.04274035,0.025664907,0.22705164,0.291731346,0.001552313
andydandy74/Journalysis,FALSE,0,4498,0.925967096,0.196976434,0.771676301,0.15740329,0.497109827,0.765673633,0.005113384
SUNCAT-Center/catmap,FALSE,0,9159,0.231793864,0.037558685,0.068348073,0.021399716,0.245004913,0.632055901,0.01080904
daid/LADXR,FALSE,0,12215,0.232992223,0.01784691,0.02022104,0.071633238,0.18477282,0.332951289,0.00736799
evhub/coconut,FALSE,0,9911,0.111088689,0.024820906,0.025325396,0.006961961,0.228231258,0.443648471,0.023711028
liquidctl/liquidctl,FALSE,0,8564,0.107426436,0.01424568,0.075432041,0.007823447,0.266581037,0.252685661,0.028024288
zhm-real/PathPlanning,FALSE,0,8541,0.401943566,0.050345393,0.028568083,0.013815712,0.27081138,0.42594544,0.000117082
zhm-real/PathPlanning,FALSE,0,8541,0.401943566,0.050345393,0.028568083,0.013815712,0.27081138,0.42594544,0.000117082
gyh75520/Relational_DRL,FALSE,0,10973,0.130411009,0.04720678,0.011300465,0.011300465,0.224095507,0.332816914,0.000455664
getsentry/raven-python,FALSE,0,9652,0.149088272,0.026523,0.073145462,0.022067965,0.262743473,0.255387484,0.039162868
varietywalls/variety,FALSE,0,10049,0.127773908,0.013931735,0.092546522,0.004876107,0.253856105,0.624141706,0.017713205
corelan/mona,FALSE,0,14978,0.290559487,0.042796101,1.003271465,0.003939111,0.170850581,1.301041528,0.002403525
mcgibbon/sympl,FALSE,0,9735,0.117411402,0.025783256,0.020236261,0.022187982,0.26348228,0.172059579,0.003903441
holoviz/param,FALSE,0,9586,0.219069476,0.03473816,0.045482996,0.013561444,0.28562487,0.312226163,0.006676403
basho/riak-python-client,FALSE,0,16421,0.096340052,0.052250167,0.033189209,0.01157055,0.17197491,0.222032763,0.011935936
orbkit/orbkit,FALSE,0,10451,0.400535834,0.043632188,0.812936561,0.00516697,0.281504162,0.675055019,0.00765477
